"","SimUID","Field2","Field3","Field4","Field5","Field6","OID_1","Field1_1","concatenat","x","y","SG2020_mean","GCAM_mean","HWSD_mean","FAO_mean","SG2017_mean","minSC_mean","maxSC_mean","mean_mean","rangeSC_mean"
"10277",192056,"USA","CR122084","Alti4_1100","Slp5_15","Soil1_Sandy",63170,"LU03632","USACR122084Slp5_15",-119.166691111,48.4166114201,31.9342994689941,94.4707794189453,158.31965637207,36.5424308776855,91.0207443237305,31.9342994689941,158.31965637207,82.4575820922852,126.385356903076
"10278",192065,"USA","CR123083","Alti4_1100","Slp5_15","Soil1_Sandy",63173,"LU03632","USACR123083Slp5_15",-118.750024261,48.6916113553,31.2284412384033,92.519775390625,162.05842590332,28.6114406585693,92.4718322753906,28.6114406585693,162.05842590332,81.3779830932617,133.446985244751
"10279",192066,"USA","CR123084","Alti4_1100","Slp5_15","Soil1_Sandy",63174,"LU03632","USACR123084Slp5_15",-118.645857423,48.3957782326,32.9868240356445,96.2908325195312,164.57389831543,28.8740234375,96.1250076293945,28.8740234375,164.57389831543,83.7701171875,135.69987487793
"10280",192073,"Canada","CR124082","Alti4_1100","Slp5_15","Soil1_Sandy",63176,"LU03632","CanadaCR124082Slp5_15",-118.142882039,49.2678014745,40.2363319396973,96.0737380981445,164.57389831543,58.7184066772461,101.499145507812,40.2363319396973,164.57389831543,92.220304107666,124.337566375732
"10281",192074,"USA","CR124083","Alti4_1100","Slp5_15","Soil1_Sandy",63177,"LU03632","USACR124083Slp5_15",-118.37502461,48.7320874484,36.078052520752,96.4755935668945,164.57389831543,25.500394821167,116.537460327148,25.500394821167,164.57389831543,87.8330799102783,139.073503494263
"10282",192075,"USA","CR124084","Alti4_1100","Slp5_15","Soil1_Sandy",63178,"LU03632","USACR124084Slp5_15",-118.437524235,48.3957784201,34.3696556091309,96.2731399536133,164.57389831543,27.4338970184326,101.191276550293,27.4338970184326,164.57389831543,84.7683734893799,137.140001296997
"10283",192082,"Canada","CR125082","Alti4_1100","Slp5_15","Soil1_Sandy",63241,"LU03633","CanadaCR125082Slp5_15",-117.856506394,49.1990186322,41.6217575073242,97.5462112426758,164.57389831543,58.5589447021484,89.3363800048828,41.6217575073242,164.57389831543,90.3274383544922,122.952140808105
"10284",192083,"USA","CR125083","Alti4_1100","Slp5_15","Soil1_Sandy",63242,"LU03633","USACR125083Slp5_15",-117.62502461,48.6666115453,40.0760383605957,96.8422164916992,147.744903564453,41.43994140625,103.480613708496,40.0760383605957,147.744903564453,85.9167427062988,107.668865203857
"10285",192084,"USA","CR125084","Alti4_1100","Slp5_15","Soil1_Sandy",63243,"LU03633","USACR125084Slp5_15",-117.645859797,48.33327767,40.3076171875,96.5825042724609,163.632339477539,48.9274864196777,103.798385620117,40.3076171875,163.632339477539,90.649666595459,123.324722290039
"10286",192091,"USA","CR126083","Alti4_1100","Slp5_15","Soil1_Sandy",63246,"LU03633","USACR126083Slp5_15",-117.152802787,48.7971663677,46.5957908630371,97.1766891479492,146.153198242188,53.4527053833008,136.363525390625,46.5957908630371,146.153198242188,95.9483818054199,99.5574073791504
"10287",192092,"USA","CR126084","Alti4_1100","Slp5_15","Soil1_Sandy",63247,"LU03633","USACR126084Slp5_15",-117.275024409,48.4249448451,43.2719612121582,96.9574813842773,146.511123657227,48.4157867431641,110.394737243652,43.2719612121582,146.511123657227,89.1102180480957,103.239162445068
"10288",192098,"USA","CR127083","Alti4_1100","Slp5_15","Soil1_Sandy",63250,"LU03633","USACR127083Slp5_15",-116.723790533,48.7700062992,49.5894355773926,94.5538940429688,145.095718383789,64.9441070556641,129.905029296875,49.5894355773926,145.095718383789,96.8176368713379,95.5062828063965
"10289",192099,"USA","CR127084","Alti4_1100","Slp5_15","Soil1_Sandy",63251,"LU03633","USACR127084Slp5_15",-116.666692109,48.4166115451,46.2667236328125,95.5100860595703,146.153198242188,54.7557487487793,131.675384521484,46.2667236328125,146.153198242188,94.8722282409668,99.886474609375
"10290",192100,"USA","CR127085","Alti4_1100","Slp5_15","Soil1_Sandy",69321,"LU03813","USACR127085Slp5_15",-116.541692109,47.7916115445,45.0698547363281,97.5469665527344,146.153182983398,77.4457931518555,120.14623260498,45.0698547363281,146.153182983398,97.2724060058594,101.08332824707
"10291",192101,"USA","CR127086","Alti4_1100","Slp5_15","Soil1_Sandy",69322,"LU03813","USACR127086Slp5_15",-116.541692109,47.0416115438,44.7396697998047,97.3844985961914,146.153198242188,77.7398681640625,115.428443908691,44.7396697998047,146.153198242188,96.2891357421875,101.413528442383
"10292",192103,"Canada","CR128082","Alti4_1100","Slp5_15","Soil1_Sandy",63253,"LU03633","CanadaCR128082Slp5_15",-116.252803004,49.2749440559,47.6973571777344,97.5751953125,146.153198242188,73.6260147094727,123.769477844238,47.6973571777344,146.153198242188,97.7642486572266,98.4558410644531
"10293",192104,"USA","CR128083","Alti4_1100","Slp5_15","Soil1_Sandy",63254,"LU03633","USACR128083Slp5_15",-116.203150139,48.7551530142,47.2446327209473,96.9883422851562,146.153182983398,72.9233016967773,124.469635009766,47.2446327209473,146.153182983398,97.555818939209,98.9085502624512
"10294",192105,"USA","CR128084","Alti4_1100","Slp5_15","Soil1_Sandy",63255,"LU03633","USACR128084Slp5_15",-116.161483432,48.265570166,51.2956352233887,95.3541412353516,146.153198242188,67.1093521118164,132.194473266602,51.2956352233887,146.153198242188,98.4213600158691,94.8575630187988
"10295",192106,"USA","CR128085","Alti4_1100","Slp5_15","Soil1_Sandy",69323,"LU03813","USACR128085Slp5_15",-116.252217853,47.8354713423,44.6816024780273,97.5269470214844,146.153198242188,74.2919845581055,120.411186218262,44.6816024780273,146.153198242188,96.6129837036133,101.47159576416
"10296",192107,"USA","CR128086","Alti4_1100","Slp5_15","Soil1_Sandy",69324,"LU03813","USACR128086Slp5_15",-116.208358508,47.283278404,43.6270065307617,96.2234039306641,146.153213500977,71.0798950195312,116.348403930664,43.6270065307617,146.153213500977,94.6863845825195,102.526206970215
"10297",192108,"USA","CR128087","Alti4_1100","Slp5_15","Soil1_Sandy",69325,"LU03813","USACR128087Slp5_15",-116.141691868,46.9249454237,44.2412796020508,96.7919158935547,146.153198242188,69.5377502441406,116.407676696777,44.2412796020508,146.153198242188,94.6263641357422,101.911918640137
"10298",192109,"USA","CR128089","Alti4_1100","Slp5_15","Soil1_Sandy",75212,"LU03993","USACR128089Slp5_15",-116.097247664,45.7082787092,50.1346778869629,91.353271484375,119.330139160156,65.3651504516602,106.79931640625,50.1346778869629,119.330139160156,86.5965110778809,69.1954612731934
"10299",192110,"USA","CR128090","Alti4_1100","Slp5_15","Soil1_Sandy",75213,"LU03993","USACR128090Slp5_15",-116.091691708,45.108279542,45.4071578979492,81.0882415771484,130.044296264648,30.9401969909668,105.37247467041,30.9401969909668,130.044296264648,78.5704734802246,99.1040992736816
"10300",192111,"USA","CR128091","Alti4_1100","Slp5_15","Soil1_Sandy",75214,"LU03993","USACR128091Slp5_15",-116.208358608,44.9582795419,50.4914970397949,84.4476165771484,127.078163146973,50.5981025695801,95.4022598266602,50.4914970397949,127.078163146973,81.6035278320312,76.5866661071777
"10301",192114,"Canada","CR129082","Alti4_1100","Slp5_15","Soil1_Sandy",63336,"LU03634","CanadaCR129082Slp5_15",-115.758358728,49.2249439608,41.9661979675293,97.5717010498047,146.153182983398,57.7088775634766,117.136413574219,41.9661979675293,146.153182983398,92.1072746276855,104.186985015869
"10302",192115,"USA","CR129083","Alti4_1100","Slp5_15","Soil1_Sandy",63337,"LU03634","USACR129083Slp5_15",-115.737344559,48.7590023724,47.289192199707,96.8119583129883,146.153198242188,45.6700286865234,121.731018066406,45.6700286865234,146.153198242188,91.5310791015625,100.483169555664
"10303",192116,"USA","CR129084","Alti4_1100","Slp5_15","Soil1_Sandy",63338,"LU03634","USACR129084Slp5_15",-115.743446645,48.2170502319,53.0240516662598,92.1907119750977,146.153198242188,57.2578086853027,126.752510070801,53.0240516662598,146.153198242188,95.0756561279297,93.1291465759277
"10304",192117,"USA","CR129085","Alti4_1100","Slp5_15","Soil1_Sandy",69379,"LU03814","USACR129085Slp5_15",-115.748358817,47.7316116501,47.8650436401367,96.1217346191406,146.153213500977,61.0060920715332,116.67350769043,47.8650436401367,146.153213500977,93.5639183044434,98.2881698608398
"10305",192118,"USA","CR129086","Alti4_1100","Slp5_15","Soil1_Sandy",69380,"LU03814","USACR129086Slp5_15",-115.740221758,47.2548469835,46.517333984375,96.1729049682617,146.153198242188,71.238899230957,122.259468078613,46.517333984375,146.153198242188,96.4683609008789,99.6358642578125
"10306",192119,"USA","CR129087","Alti4_1100","Slp5_15","Soil1_Sandy",69381,"LU03814","USACR129087Slp5_15",-115.675025728,46.7832781736,49.747257232666,96.400520324707,146.153182983398,71.4701385498047,119.942329406738,49.747257232666,146.153182983398,96.7426856994629,96.4059257507324
"10307",192120,"USA","CR129088","Alti4_1100","Slp5_15","Soil1_Sandy",69382,"LU03814","USACR129088Slp5_15",-115.641692708,46.2666118431,56.4121932983398,97.3119888305664,146.153198242188,80.024055480957,121.029800415039,56.4121932983398,146.153198242188,100.186247253418,89.7410049438477
"10308",192121,"USA","CR129089","Alti4_1100","Slp5_15","Soil1_Sandy",75267,"LU03994","USACR129089Slp5_15",-115.736136708,45.7332794093,47.3331527709961,94.5044631958008,146.098251342773,56.7152137756348,113.809127807617,47.3331527709961,146.098251342773,91.6920417785645,98.7650985717773
"10309",192122,"USA","CR129090","Alti4_1100","Slp5_15","Soil1_Sandy",75268,"LU03994","USACR129090Slp5_15",-115.765376274,45.1512618232,45.3738708496094,82.5973663330078,144.450149536133,26.7863674163818,98.7507171630859,26.7863674163818,144.450149536133,79.5916942596436,117.663782119751
"10310",192123,"USA","CR129091","Alti4_1100","Slp5_15","Soil1_Sandy",75269,"LU03994","USACR129091Slp5_15",-115.745993457,44.7647309283,44.9401016235352,85.970588684082,146.153182983398,35.5908584594727,91.6641235351562,35.5908584594727,146.153182983398,80.8637710571289,110.562324523926
"10311",192124,"USA","CR129092","Alti4_1100","Slp5_15","Soil1_Sandy",75270,"LU03994","USACR129092Slp5_15",-115.730581141,44.2638350246,45.9692726135254,86.3061676025391,142.325103759766,51.6251564025879,89.7133560180664,45.9692726135254,142.325103759766,83.1878112792969,96.3558311462402
"10312",192125,"USA","CR129093","Alti4_1100","Slp5_15","Soil1_Sandy",80982,"LU04174","USACR129093Slp5_15",-115.569470274,43.9305018742,42.5892181396484,85.4042739868164,133.285369873047,62,87.1437149047852,42.5892181396484,133.285369873047,82.0845153808594,90.6961517333984
"10313",192126,"USA","CR130083","Alti4_1100","Slp5_15","Soil1_Sandy",63339,"LU03634","USACR130083Slp5_15",-115.458359108,48.6666120453,47.6128463745117,96.8302307128906,117.014511108398,46.364315032959,115.320236206055,46.364315032959,117.014511108398,84.6284278869629,70.6501960754395
"10314",192127,"USA","CR130084","Alti4_1100","Slp5_15","Soil1_Sandy",63340,"LU03634","USACR130084Slp5_15",-115.24757513,48.1935726504,38.6508369445801,92.4584884643555,143.600769042969,48.7298393249512,93.6600723266602,38.6508369445801,143.600769042969,83.4200012207031,104.949932098389
"10315",192128,"USA","CR130085","Alti4_1100","Slp5_15","Soil1_Sandy",69383,"LU03814","USACR130085Slp5_15",-115.246238168,47.7562581758,41.8153457641602,94.5552597045898,146.153198242188,53.5168647766113,105.643112182617,41.8153457641602,146.153198242188,88.3367561340332,104.337852478027
"10316",192129,"USA","CR130086","Alti4_1100","Slp5_15","Soil1_Sandy",69384,"LU03814","USACR130086Slp5_15",-115.256339176,47.2436319301,42.0991401672363,95.9575347900391,146.153198242188,66.1387481689453,117.517349243164,42.0991401672363,146.153198242188,93.5731941223144,104.054058074951
"10317",192130,"USA","CR130087","Alti4_1100","Slp5_15","Soil1_Sandy",69385,"LU03814","USACR130087Slp5_15",-115.244073638,46.7487545382,42.1988372802734,95.9975357055664,146.153198242188,63.3096580505371,124.368995666504,42.1988372802734,146.153198242188,94.4056449890137,103.954360961914
"10318",192131,"USA","CR130088","Alti4_1100","Slp5_15","Soil1_Sandy",69386,"LU03814","USACR130088Slp5_15",-115.238662446,46.2562586427,46.8267517089844,92.4479141235352,146.153198242188,47.1860618591309,118.20677947998,46.8267517089844,146.153198242188,90.1641410827637,99.3264465332031
"10319",192132,"USA","CR130089","Alti4_1100","Slp5_15","Soil1_Sandy",75271,"LU03994","USACR130089Slp5_15",-115.1732719,45.7916127795,45.6538238525391,92.5016632080078,146.153182983398,52.4385261535645,104.474082946777,45.6538238525391,146.153182983398,88.2442558288574,100.499359130859
"10320",192133,"USA","CR130090","Alti4_1100","Slp5_15","Soil1_Sandy",75272,"LU03994","USACR130090Slp5_15",-115.239223587,45.2082791532,44.8459205627441,83.5232162475586,145.632522583008,17.8142433166504,94.5198364257812,17.8142433166504,145.632522583008,77.2671478271484,127.818279266357
"10321",192134,"USA","CR130091","Alti4_1100","Slp5_15","Soil1_Sandy",75273,"LU03994","USACR130091Slp5_15",-115.250026107,44.7499460417,44.6501045227051,77.9787750244141,146.153198242188,28.5424175262451,88.9327392578125,28.5424175262451,146.153198242188,77.2514469146729,117.610780715942
"10322",192135,"USA","CR130092","Alti4_1100","Slp5_15","Soil1_Sandy",75274,"LU03994","USACR130092Slp5_15",-115.267001194,44.2484026091,45.7143783569336,75.4363555908203,146.153182983398,43.9242782592773,90.8527069091797,43.9242782592773,146.153182983398,80.4161804199219,102.228904724121
"10323",192136,"USA","CR130093","Alti4_1100","Slp5_15","Soil1_Sandy",80983,"LU04174","USACR130093Slp5_15",-115.246820593,43.8813564551,45.8711166381836,78.1310195922852,143.498794555664,44.7682685852051,94.1303634643555,44.7682685852051,143.498794555664,81.2799125671387,98.730525970459
"10324",192137,"USA","CR131085","Alti4_1100","Slp5_15","Soil1_Sandy",69387,"LU03814","USACR131085Slp5_15",-114.848984709,47.7499450757,35.3197288513184,90.5967483520508,136.78434753418,63.5688705444336,93.3644256591797,35.3197288513184,136.78434753418,83.9268241882324,101.464618682861
"10325",192138,"USA","CR131086","Alti4_1100","Slp5_15","Soil1_Sandy",69388,"LU03814","USACR131086Slp5_15",-114.755461062,47.1901624126,32.3195724487305,91.0506744384766,145.949935913086,59.8300628662109,97.7274932861328,32.3195724487305,145.949935913086,85.3755477905273,113.630363464355
"10326",192139,"USA","CR131087","Alti4_1100","Slp5_15","Soil1_Sandy",69389,"LU03814","USACR131087Slp5_15",-114.750026107,46.7499450435,34.6838798522949,92.2288360595703,146.153198242188,53.7493667602539,109.407035827637,34.6838798522949,146.153198242188,87.2444633483887,111.469318389893
"10327",192140,"USA","CR131088","Alti4_1100","Slp5_15","Soil1_Sandy",69390,"LU03814","USACR131088Slp5_15",-114.753597557,46.2463740925,40.6460876464844,91.2158737182617,146.153198242188,29.6194629669189,109.071762084961,29.6194629669189,146.153198242188,83.3412769317627,116.533735275269
"10328",192141,"USA","CR131089","Alti4_1100","Slp5_15","Soil1_Sandy",75275,"LU03994","USACR131089Slp5_15",-114.750026107,45.7499460426,43.0700416564941,89.4116973876953,146.153213500977,22.9498271942139,91.8440017700195,22.9498271942139,146.153213500977,78.6857563018799,123.203386306763
"10329",192142,"USA","CR131090","Alti4_1100","Slp5_15","Soil1_Sandy",75276,"LU03994","USACR131090Slp5_15",-114.755978439,45.2439935855,45.1148490905762,82.0035552978516,146.153198242188,21.8871002197266,91.0754165649414,21.8871002197266,146.153198242188,77.2468238830566,124.266098022461
"10330",192143,"USA","CR131091","Alti4_1100","Slp5_15","Soil1_Sandy",75277,"LU03994","USACR131091Slp5_15",-114.756339188,44.7537339026,43.8604469299316,73.9770431518555,146.153198242188,27.659839630127,83.444580078125,27.659839630127,146.153198242188,75.0190216064453,118.493358612061
"10331",192144,"USA","CR131092","Alti4_1100","Slp5_15","Soil1_Sandy",75278,"LU03994","USACR131092Slp5_15",-114.819470385,44.3402241524,41.2190246582031,75.8428421020508,129.100051879883,23.4043083190918,87.512825012207,23.4043083190918,129.100051879883,71.4158103942871,105.695743560791
"10332",192145,"USA","CR131093","Alti4_1100","Slp5_15","Soil1_Sandy",80984,"LU04174","USACR131093Slp5_15",-114.875026357,43.7916131658,43.9475212097168,76.5455551147461,123.262542724609,42.1824073791504,99.1244506835938,42.1824073791504,123.262542724609,77.0124954223633,81.080135345459
"10333",192146,"USA","CR132086","Alti4_1100","Slp5_15","Soil1_Sandy",69391,"LU03814","USACR132086Slp5_15",-114.37502594,47.1619819143,31.7495460510254,89.5704498291016,141.441665649414,56.8264236450195,94.0726623535156,31.7495460510254,141.441665649414,82.7321495056152,109.692119598389
"10334",192147,"USA","CR132087","Alti4_1100","Slp5_15","Soil1_Sandy",69392,"LU03814","USACR132087Slp5_15",-114.366254152,46.7389801072,34.1095542907715,87.8591766357422,139.217132568359,53.1901817321777,101.798866271973,34.1095542907715,139.217132568359,83.2349822998047,105.107578277588
"10335",192148,"USA","CR132088","Alti4_1100","Slp5_15","Soil1_Sandy",69393,"LU03814","USACR132088Slp5_15",-114.380234513,46.2499455431,44.4637413024902,79.2086410522461,144.041290283203,35.1956367492676,117.091331481934,35.1956367492676,144.041290283203,84.0001281738281,108.845653533936
"10336",192149,"USA","CR132089","Alti4_1100","Slp5_15","Soil1_Sandy",75279,"LU03994","USACR132089Slp5_15",-114.258864588,45.7310065137,39.7935104370117,87.7432174682617,143.550933837891,41.6720504760742,86.4162445068359,39.7935104370117,143.550933837891,79.8351913452148,103.757423400879
"10337",192150,"USA","CR132090","Alti4_1100","Slp5_15","Soil1_Sandy",75280,"LU03994","USACR132090Slp5_15",-114.333359266,45.2840370401,41.425968170166,83.3120269775391,143.199890136719,23.3382816314697,82.9566650390625,23.3382816314697,143.199890136719,74.8465663909912,119.861608505249
"10338",192151,"USA","CR132091","Alti4_1100","Slp5_15","Soil1_Sandy",75281,"LU03994","USACR132091Slp5_15",-114.410740362,44.8749462561,42.0685958862305,81.8361434936523,143.806533813477,22.0403861999512,74.6313171386719,22.0403861999512,143.806533813477,72.8765953063965,121.766147613525
